id,source,query,title,company,city,salary_from,salary_to,currency,experience,published_at,url,snippet_requirement,snippet_responsibility,description,job_type,category,tags,role
5764582673,adzuna_gb,Data Analyst,Data Business Analyst,Hays Specialist Recruitment Limited,"Leeds, West Yorkshire",58597.42,58597.42,GBP,,2026-06-15T20:58:45Z,https://www.adzuna.co.uk/jobs/land/ad/5764582673?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=9873CA26A9CE562A8A09BFDD668690092C0BA1CA,,,"Data Business Analyst - Data Governance & Metadata Management Duration: 3 months ( extension) Based: Leeds, West Yorkshire (3 days on site) Rate: £negotiable We are seeking a Data Business Analyst to support the design, delivery, and continual improvement of enterprise data governance and metadata management capabilities. This role would also suit a Data Manager or Global Data Librarian with strong experience in structuring, cataloguing, and governing data assets across complex organisations. A…",contract,IT Jobs,,other
5744675118,adzuna_gb,Data Analyst,Data Analyst,SF Partners,"Rusholme, Manchester",35000.0,45000.0,GBP,,2026-05-29T15:55:51Z,https://www.adzuna.co.uk/jobs/details/5744675118?utm_medium=api&utm_source=857d8b08,,,"Data Analyst Manchester City Centre (Hybrid - 2 Days Per Week) £35,000 - £45,000  Benefits SF Technology are recruiting for a Data Analyst on behalf of an established UK organisation investing in the growth of its data and reporting capabilities. This is an opportunity for a Data Analyst with strong Power BI experience to join a growing team and play a key role in developing reporting solutions, improving data quality and delivering meaningful business insights. Working closely with stakeholder…",,IT Jobs,,Data Analyst
5742341847,adzuna_gb,Data Analyst,Data Analyst,Intec Select Ltd,"London, UK",104000.0,156000.0,GBP,,2026-05-27T17:53:51Z,https://www.adzuna.co.uk/jobs/details/5742341847?utm_medium=api&utm_source=857d8b08,,,"Data Analyst - £400 - £600 Per Day (Inside IR35) – 6 Months - London (Hybrid) – Retail Overview: A market leading organization operating within the retail space are searching for two experienced Data Analysts to join one of their growing teams in London on a hybrid basis. Role & Responsibilities: Conduct comprehensive reviews of the end-to-end data flow from MyHR, One Identity, Active Directory, and Entra to validate existing identity attributes and ensure accuracy. Identify and document any ad…",contract,IT Jobs,,Data Analyst
5756393640,adzuna_gb,Data Analyst,Data Analyst,McAllister Recruitment & Consultancy,UK,25000.0,35000.0,GBP,,2026-06-08T17:27:23Z,https://www.adzuna.co.uk/jobs/details/5756393640?utm_medium=api&utm_source=857d8b08,,,"The duties and responsibilities of a data analyst include more than collecting and analysing data. They also have to make this data accessible to those who need the information to add value to business processes. In general, the day-to-day activities of a data analyst may include the following: * Organising and transforming information for the management team * Review market pricing information * Support all trading functions * Using AI to interpret and support data analysis * Review sales and …",,IT Jobs,,Data Analyst
5761469418,adzuna_gb,Data Analyst,Data Analyst,J. Murphy & Sons Ltd,"Hyde Park, Leeds",43026.84,43026.84,GBP,,2026-06-12T16:33:44Z,https://www.adzuna.co.uk/jobs/details/5761469418?utm_medium=api&utm_source=857d8b08,,,"Murphy is recruiting for a Data Analyst to work with Murphy Plant at the Leeds Plant. Murphy Plant is committed to delivering a plant hire service that is simple, safe, efficient and reliable. We manage and maintain more than £100 million worth of innovative, best in-class plant, transport and specialist equipment and our work spans multiple sectors. Our inventory includes over 15,000 assets, ranging from small tools to piling rigs, alongside our award-winning vehicle fleet which includes one o…",,IT Jobs,,Data Analyst
5758517798,adzuna_gb,Data Analyst,Data Analyst,Bennett and Game Recruitment LTD,"Bestwood Village, Nottingham",28000.0,36000.0,GBP,,2026-06-10T13:35:41Z,https://www.adzuna.co.uk/jobs/details/5758517798?utm_medium=api&utm_source=857d8b08,,,"Job Title: Data Analyst Location: Remote Salary: £28,000- £36,000 Data Analyst required for a Data company that build data architecture, portals, models and reporting that turn that data into decisions people make. The Successful candidate will be building views, untangling models, working out why the same issue keeps coming back, and fixing the cause rather than the symptom. Key Responsibilities Owning the client support queue - triaging, prioritising, and keeping people in the loop Diagnosing…",,IT Jobs,,Data Analyst
5741295875,adzuna_gb,Data Analyst,Data Analyst,Experis,"The City, Central London",117000.0,136500.0,GBP,,2026-05-26T15:34:21Z,https://www.adzuna.co.uk/jobs/details/5741295875?utm_medium=api&utm_source=857d8b08,,,"Data Analyst London - x3 days onsite 3-6 months initially Inside IR35 - umbrella only Job description We are seeking 2 talented and detail-oriented Data Analysts to join the Identity and Access team. This role will focus on reviewing and ensuring the integrity of identity data flowing end-to-end from MyHR, One Identity, Active Directory, and Entra systems. The successful candidate will be responsible for verifying the accuracy of existing identity attributes, identifying any additional fields r…",contract,IT Jobs,,Data Analyst
5735235357,adzuna_gb,Data Analyst,Data Analyst,Spectrum IT Recruitment,"Stubbington, Fareham",40000.0,45000.0,GBP,,2026-05-20T14:56:01Z,https://www.adzuna.co.uk/jobs/details/5735235357?utm_medium=api&utm_source=857d8b08,,,"Data Analyst SQL, BigQuery, Excel Salary circa £40,000 - £45,000 plus benefits In office location in FarehamAn established company who are embedded within one of the UK's most innovative and established tech hubs - fully funded, well equipped and well prepared to add to their latest scale up incarnation - a pet tag tracking service with a unique product range set to disrupt the sector. The Role A Data Analyst to join my clients already growing team and work closely with senior leadership. You'l…",,IT Jobs,,Data Analyst
5753409141,adzuna_gb,Data Analyst,Data Analyst,Huxley Associates,"Rusholme, Manchester",156000.0,156000.0,GBP,,2026-06-05T20:40:32Z,https://www.adzuna.co.uk/jobs/details/5753409141?utm_medium=api&utm_source=857d8b08,,,"My client within Investment Management are looking for a Data Analyst to work on a Data programme. Skills & Experience Source to Data Mapping across complex Datasets Strong Data Analysis, Data Quality Documentation, Audit, Data Dictionaries & Assumptions Strong SQL & Excel. Contract: 12 Months Rate: Up to £600 Via Umbrella Location: Manchester - 4 days per week in the office. If you are keen to explore this, send over you up to date CV and the best number to reach you on and I'll give you a cal…",contract,IT Jobs,,Data Analyst
5753739854,adzuna_gb,Data Analyst,Data Analyst,Pontoon,"Rusholme, Manchester",104260.0,130000.0,GBP,,2026-06-06T00:40:16Z,https://www.adzuna.co.uk/jobs/details/5753739854?utm_medium=api&utm_source=857d8b08,,,"Pontoon is an employment consultancy. We put expertise, energy, and enthusiasm into improving everyone's chance of being part of the workplace. We respect and appreciate people of all ethnicities, generations, religious beliefs, sexual orientations, gender identities, and more. We do this by showcasing their talents, skills, and unique experience in an inclusive environment that helps them thrive. Job Title: Data Analyst Location: Manchester - Hybrid Contract: 12 months contract Rate: £450 - £5…",contract,IT Jobs,,Data Analyst
5757412322,adzuna_gb,Data Analyst,Data Support Analyst,The Hyde Group,"London, UK",47500.0,50000.0,GBP,,2026-06-09T17:37:01Z,https://www.adzuna.co.uk/jobs/land/ad/5757412322?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=D3977B9013BA46D9DEB196CC634979C67148F679,,,"Data Support Analyst London Bridge £47,500 - £50,000 Would you like to join Hyde as a Data Support Analyst? Hyde is looking for a Data Support Analyst to join our team. This is a great opportunity for someone who enjoys solving technical and data issues, supporting users and improving the way systems and data work across the organisation. Key responsibilities Provide technical and data support for business systems and user requests. Investigate data, integration and reconciliation issues and id…",permanent,IT Jobs,,other
5737815872,adzuna_gb,Data Analyst,Digital Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",48000.0,48000.0,GBP,,2026-05-22T19:48:10Z,https://www.adzuna.co.uk/jobs/land/ad/5737815872?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=BCEB2A3EC5EAC1BDD22181369B033B405F33BA6B,,,"Digital Data Analyst Up to £48,000  benefits St James' Park, London (2 days a week in the office) About the role Digital Data Analyst role within a premium retail brand, focused on ecommerce performance and commercial insight. This role sits between the ecommerce and data teams, helping translate digital trading questions into clear, actionable insight. The role As a Digital Data Analyst, you'll work closely with ecommerce stakeholders to understand what's happening across the digital funnel an…",permanent,IT Jobs,,Data Analyst
5757522568,adzuna_gb,Data Analyst,Retail Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",60000.0,65000.0,GBP,,2026-06-09T21:40:13Z,https://www.adzuna.co.uk/jobs/land/ad/5757522568?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=24500F504BDFBD173E6EBFE4ECC25BBFDCC46670,,,"Retail Data Analyst London | £65,000 | Hybrid working with three days per week in the office This is a high impact Retail Data Analyst role within a fast growing, data driven organisation where insight directly shapes pricing decisions, performance optimisation, and client outcomes. You will have genuine ownership, strong visibility, and the opportunity to influence how data is used across the business. The Company They are a technology led B2B organisation operating at scale, with a strong foc…",permanent,IT Jobs,,Data Analyst
5752429765,adzuna_gb,Data Analyst,Financial Data Analyst,Fitz Partners,"London, UK",53069.54,53069.54,GBP,,2026-06-04T22:19:55Z,https://www.adzuna.co.uk/jobs/land/ad/5752429765?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=F06317EAF73EC8A761FA584BBD54FE092DD512AF,,,"Fitz Partners is a fund research company specialising in detailed analysis into fund fee data, currently looking for a Data Analyst to join our production team. We are a small, yet fast growing company supporting the global asset management industry in their fiduciary needs, with particular focus in the UK and European markets. We are looking for a bright graduate with strong numeracy skills, a genuine interest in the financial sector or desire for a career in the world of finance to join our y…",permanent,Accounting & Finance Jobs,,Data Analyst
5765658543,adzuna_gb,Data Analyst,Data Business Analyst,Ntt Data,"London, UK",55147.91,55147.91,GBP,,2026-06-16T16:37:45Z,https://www.adzuna.co.uk/jobs/land/ad/5765658543?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=7222CB52801DB0425574697A230484BC6B2491FE,,,"We are seeking a pragmatic, detail oriented and experienced Data Business Analyst to join our growing Data & AI practice. The ideal person for this role loves to collaborate with other Data professionals, engineers, and business or operations experts to understand and address their data needs. You will share a passion for Data and how it can be used to develop Data Driven Businesses, innovative ideas and thrive in an environment that embraces collaboration with clients and internal teams to sco…",,IT Jobs,,other
5756257422,adzuna_gb,Data Analyst,Trainee Data Analyst,Bamford Contract Services Ltd,"Rochdale, Greater Manchester",28000.0,32000.0,GBP,,2026-06-08T13:29:07Z,https://www.adzuna.co.uk/jobs/land/ad/5756257422?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=87F0FCDEB4F78035A2070733C6717F9372A5A090,,,"The Role Our large manufacturing client are activley seeking a Trainee data analyst to join their Finance Team in Rochdale. This is a permanent, full-time position where you'll work closely with the Management team to provide the business with insightful dashboards, visualisations and reports. Day to Day: Working within the business administration team and finance in a varied role Spot trends, finding ways to make things work better and be more profitable Ask questions, challenge how things are…",permanent,Accounting & Finance Jobs,,Data Analyst
5756445716,adzuna_gb,Data Analyst,Billing Data Analyst,Think Accountancy and Finance,"Hemel Hempstead, Hertfordshire",28000.0,35000.0,GBP,,2026-06-08T19:24:10Z,https://www.adzuna.co.uk/jobs/land/ad/5756445716?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=D6A3F75656D9895B1B12E98A5E28DAAB5875B152,,,"Think Accountancy & Finance are partnering with a highly respected business based in Hemel Hempstead, to find a Billing Data Analyst. This role would suit a highly analytical individual who loves getting into the detail, investigating complex billing issues, and working with large datasets. You'll be involved in managing sophisticated revenue streams and billing structures, making strong Excel skills and a methodical approach essential. Beyond the role itself, the culture here is exceptional. Y…",permanent,Accounting & Finance Jobs,,Data Analyst
5761535795,adzuna_gb,Data Analyst,Commercial Data Analyst,MSA Data Analytics Ltd,"Leeds, West Yorkshire",42000.0,53000.0,GBP,,2026-06-12T19:53:13Z,https://www.adzuna.co.uk/jobs/land/ad/5761535795?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=D9586A7ACAAC5706D10C9166A710EFBB11EBF6BA,,,"This role represents an excellent opportunity to join a data-led commercial function focused on delivering astute analysis and actionable insight to drive commercial and operational performance. Working within a fast-paced environment, you will support key business decisions through forecasting, pricing analysis, customer and market insight, and performance reporting. Partnering with commercial, finance and operational stakeholders, you will help identify opportunities to optimise revenue, impr…",permanent,IT Jobs,,Data Analyst
5747998996,adzuna_gb,Data Analyst,Finance Data Analyst,Michael Page Finance,"Milton Keynes, Buckinghamshire",55000.0,65000.0,GBP,,2026-06-01T20:10:13Z,https://www.adzuna.co.uk/jobs/land/ad/5747998996?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=642F99E6AD613D7677E89F1B8F9BC61E0B6716B8,,,"This is an excellent interim opportunity for a Finance Data Analyst to join a leading organisation in the manufacturing and production sector, with a strong likelihood of becoming permanent. The role focuses on driving automation, improving reporting, and delivering data-driven insights to support financial planning and decision-making. Client Details Our client is a well-established and highly regarded organisation within the manufacturing and production sector, known for innovation, operation…",permanent,Accounting & Finance Jobs,,Data Analyst
5761859941,adzuna_gb,Data Analyst,Junior Data Analyst,IO Sphere,"Oxfordshire, South East England",25000.0,35000.0,GBP,,2026-06-13T00:07:09Z,https://www.adzuna.co.uk/jobs/land/ad/5761859941?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=F3E66299D2CC6E544E9FE1438EB76C93436F1F95,,,"A smarter way to get hired as a Data Professional. Most entry-level data jobs want experience you can't get without a job. We've built a different route in. iO-Sphere works with employer partners to hire data analysts—but instead of filtering CVs, we select candidates through a 10-week fully-funded training programme where you prove what you can do with real data. Our partners then hire the best directly from the cohort The whole thing is funded by Enterprise Oxford. Free for you. No fees for e…",permanent,Scientific & QA Jobs,,Data Analyst
5753635847,adzuna_gb,Data Analyst,Data Analyst,Robert Half,"Tetbury, Gloucestershire",44661.93,44661.93,GBP,,2026-06-05T22:30:50Z,https://www.adzuna.co.uk/jobs/details/5753635847?utm_medium=api&utm_source=857d8b08,,,"Contract Data Analyst Role: Data Analyst Rate: Competitive Location: Gloucestershire Contract Length: Initially 3 months Working Pattern: Full-time, 5 days per week (Hybrid - 1-2 days per week on-site) My client is seeking an experienced Data Analyst to join their team on an initial three-month contract. This role will support the day-to-day running of the data function, delivering management reporting, business analysis and data-driven insights across the organisation. The successful candidate…",contract,IT Jobs,,Data Analyst
5738064654,adzuna_gb,Data Analyst,Data Analyst,Selby Jennings London,"London, UK",64586.63,64586.63,GBP,,2026-05-22T22:03:34Z,https://www.adzuna.co.uk/jobs/details/5738064654?utm_medium=api&utm_source=857d8b08,,,"Data Analyst for London Private Equity Firm (On-site) The client, an established London private equity firm with a small, high-performing team, is seeking a Data Analyst to take end-to-end ownership of its data and analytics function. This is a hands-on technical role spanning data analysis, data engineering and debugging. As the sole technical hire, you will build and maintain the firm's data pipelines, resolve issues across the stack, and turn raw data into something the investment and operat…",permanent,IT Jobs,,Data Analyst
5739279169,adzuna_gb,Data Analyst,Data Analyst,Service Care Solutions,"Solihull, West Midlands",34000.0,34000.0,GBP,,2026-05-24T01:37:34Z,https://www.adzuna.co.uk/jobs/details/5739279169?utm_medium=api&utm_source=857d8b08,,,"Job Title: Data Analyst Location: Solihull B37 – Hybrid Contract: 12-Month Fixed-Term Contract Hours: Full time (37 hours per week) Salary: £34,000 About the Role: We are working with a well-established organisation to recruit a Data Analyst on a 12-month fixed-term contract to cover maternity leave. This is an excellent opportunity for a data-driven professional who enjoys turning complex data into meaningful insight that supports business performance, decision-making and service improvement. …",contract,IT Jobs,,Data Analyst
5741306219,adzuna_gb,Data Analyst,Data Analyst,Rullion,"Leeds, West Yorkshire",0.0,30180.0,GBP,,2026-05-26T16:04:29Z,https://www.adzuna.co.uk/jobs/details/5741306219?utm_medium=api&utm_source=857d8b08,,,"Data Analyst Contract : 15/06/2026 - 20/12/2026 (extension possible) Rate : £14.51 per hour (Inside IR35) Hours : Monday-Friday, 8am-4pm or 9am-5pm Location : Hybrid - 1 day per week in the Leeds office We're looking for a Data Analyst to join our client's team in Leeds. Only candidates based in Leeds or the surrounding areas will be considered Key Responsibilities Analyse and interpret half-hourly electric meter data across commercial and business sites Monitor and categorise meter data to ide…",contract,IT Jobs,,Data Analyst
5760090750,adzuna_gb,Data Analyst,Data Analyst,Robert Half,"Leeds, West Yorkshire",35000.0,45000.0,GBP,,2026-06-11T17:07:53Z,https://www.adzuna.co.uk/jobs/details/5760090750?utm_medium=api&utm_source=857d8b08,,,"Robert Half has partnered exclusively with a growing professional services organisation seeking a talented Data Analyst to join their expanding data and technology team. This is an excellent opportunity for an analytical professional with experience in Power BI, SQL, and data modelling to play a key role in driving business intelligence and data-driven decision-making. Please note this role is 5 days a week onsite in Leeds city centre during probation. After probation you have the option to wor…",permanent,IT Jobs,,Data Analyst
5756634414,adzuna_gb,Data Analyst,Data Analyst,Anglian Water,"Huntingdon, Cambridgeshire",0.0,34561.0,GBP,,2026-06-08T22:42:06Z,https://www.adzuna.co.uk/jobs/details/5756634414?utm_medium=api&utm_source=857d8b08,,,"Data Analyst Circa £34,561 dependent on skills and experience Permanent, full time (37 hours) with flexibility for part time Huntingdon / Peterborough Dive into a world of opportunity, and join our team! The Data Analyst is a key role working with stakeholders across the Quality, Environment and Assurance directorate to deliver safe, clean drinking water and environmental prosperity through data and information. You'll apply analytical techniques, develop subject matter expertise in regulatory …",permanent,IT Jobs,,Data Analyst
5738062530,adzuna_gb,Data Analyst,Data Analyst,Frasers Group,"Shirebrook, Mansfield",44444.73,44444.73,GBP,,2026-05-22T22:02:22Z,https://www.adzuna.co.uk/jobs/details/5738062530?utm_medium=api&utm_source=857d8b08,,,"Job Description This is a Data Analyst role where you will be working as part of the analytics team within the Estates function, focusing on developing, analysing & creating tools/models/reports used by the business. You must have an analytical mindset, strong communication skills & be able to adapt to fast paced, ever changing business environments. Role Description: Serve as the key analytical point of contact for one of the fastest-growing areas of the business, leading forecasting and deliv…",,IT Jobs,,Data Analyst
5753933800,adzuna_gb,Data Analyst,Data Analyst,SThree UK,"Manchester, Greater Manchester",0.0,156000.0,GBP,,2026-06-06T04:25:54Z,https://www.adzuna.co.uk/jobs/details/5753933800?utm_medium=api&utm_source=857d8b08,,,"My client within Investment Management are looking for a Data Analyst to work on a Data programme. Skills & Experience Source to Data Mapping across complex Datasets Strong Data Analysis, Data Quality Documentation, Audit, Data Dictionaries & Assumptions Strong SQL & Excel. Contract: 12 Months Rate: Up to £600 Via Umbrella Location: Manchester - 4 days per week in the office. If you are keen to explore this, send over you up to date CV and the best number to reach you on and I'll give you a cal…",,IT Jobs,,Data Analyst
5735351712,adzuna_gb,Data Analyst,Data Analyst,Civic Recruitment Limited,"West Lutton, Malton",37037.34,37037.34,GBP,,2026-05-20T21:13:19Z,https://www.adzuna.co.uk/jobs/details/5735351712?utm_medium=api&utm_source=857d8b08,,,"3 Month Contract With A Local Authority Job Purpose The Data Analyst will work with bus teams across partner authorities to compile and maintain a detailed schedule of all current contracts, service level agreements, and informal arrangements relating to the delivery of bus services. The role will support financial, operational, legal, procurement, and technology workstreams by ensuring data is collected, recorded, and presented consistently using a standardised template. Key Responsibilities C…",contract,Accounting & Finance Jobs,,Data Analyst
5735254850,adzuna_gb,Data Analyst,Data Analyst,ABM UK,"Leamouth, East London",42318.87,42318.87,GBP,,2026-05-20T17:02:12Z,https://www.adzuna.co.uk/jobs/details/5735254850?utm_medium=api&utm_source=857d8b08,,,"LOCATION: Pier Walk, London SHIFT PATTERN: Monday - Friday, 8am - 5pm, 40 hours per week SALARY: £38,000.00 per annum If you require any additional support or adjustments during the recruitment process, please don't hesitate to contact our Recruitment Department at recruitment@abm.com. We're here to help! ROLE OVERVIEW AND PURPOSE The Data Analyst role will support the TfL Mechanical & Electrical contract to support contractual performance and data consistency. The candidate will work within th…",,IT Jobs,,Data Analyst
5753328484,adzuna_gb,Data Analyst,Data Analyst,hireful,"Gainsborough, Lincolnshire",34754.07,34754.07,GBP,,2026-06-05T17:42:40Z,https://www.adzuna.co.uk/jobs/details/5753328484?utm_medium=api&utm_source=857d8b08,,,"If you’re driven by turning complex data into clear, actionable insight, this is your chance to shape decisions that impact entire communities. As our Data Analyst, you’ll blend information from on‑premise systems, hosted SaaS platforms and direct SQL sources to create powerful management dashboards and meaningful analysis—ideally using Power BI. You’ll interpret performance trends, uncover patterns and present insights that help colleagues across the organisation operate smarter and faster. Fr…",permanent,IT Jobs,,Data Analyst
5737508609,adzuna_gb,Data Analyst,Data Analyst,Solirius Reply,"London, UK",40000.0,85000.0,GBP,,2026-05-22T11:06:12Z,https://www.adzuna.co.uk/jobs/details/5737508609?utm_medium=api&utm_source=857d8b08,,,"About Us: Solirius Reply , part of the Reply Group , is a technology consultancy and digital transformation partner that helps organisations solve complex challenges through strategy, design, engineering, and delivery. We work closely with our clients to deliver secure, accessible, user-focused services that evolve with their needs. By combining deep technical expertise with people-centred design, we create solutions that deliver meaningful, lasting impact. Our consultants partner directly with…",,IT Jobs,,Data Analyst
5744690146,adzuna_gb,Data Analyst,Data Analyst,Beyond,"Manchester, Greater Manchester",39054.93,39054.93,GBP,,2026-05-29T17:49:36Z,https://www.adzuna.co.uk/jobs/details/5744690146?utm_medium=api&utm_source=857d8b08,,,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",,IT Jobs,,Data Analyst
5741144130,adzuna_gb,Data Analyst,Data Analyst,Beyond,"London, UK",41328.9,41328.9,GBP,,2026-05-26T11:53:52Z,https://www.adzuna.co.uk/jobs/details/5741144130?utm_medium=api&utm_source=857d8b08,,,"Work where work matters. We are a global technology group built for what's next, offering high calibre professionals the platform for high stakes work, the kind of work that defines an entire career. When you join us, you're not just taking on projects, you're solving problems that don't even have answers yet. You will join an exclusive roster of talent that global leaders, including Google, Snap, Diageo, PayPal, and Jaguar Land Rover call when deadlines seem impossible, when others have alread…",,IT Jobs,,Data Analyst
5760090729,adzuna_gb,Data Analyst,Data Analyst,Robert Half,"Shrewsbury, Shropshire",30000.0,40000.0,GBP,,2026-06-11T17:07:50Z,https://www.adzuna.co.uk/jobs/details/5760090729?utm_medium=api&utm_source=857d8b08,,,"Robert Half is excited to be exclusively partnering with a well-established organisation in Shrewsbury to recruit for a newly created Data and AI Analyst role. This permanent position offers a salary of up to £40,000 and hybrid working , with 2-3 days per week in the Tetbury office. This is a key role supporting the business during a pivotal stage of its digital modernisation journey . You will be responsible for enabling commercial and operational decision-making through insightful data analys…",permanent,IT Jobs,,Data Analyst
5764489956,adzuna_gb,Data Analyst,Data Analyst,Smiths Group,"Birmingham, West Midlands",42147.46,42147.46,GBP,,2026-06-15T18:10:09Z,https://www.adzuna.co.uk/jobs/details/5764489956?utm_medium=api&utm_source=857d8b08,,,"Job Description Key Responsibilities Design, build and deploy interactive Power BI dashboards and reports. Develop robust data models using star schema and dimensional modelling principles. Create and optimise DAX measures for performance and scalability. Deliver ETL processes across SAP, databases and other data sources. Gather and translate business requirements into analytical solutions. Ensure data accuracy, consistency and governance across reporting layers. Optimise report performance, in…",,IT Jobs,,Data Analyst
5757411688,adzuna_gb,Data Analyst,Accounts Data Analyst - 6 month FTC (Office Based - Worcestershire),GreenSafeIT,"Kidderminster, Worcestershire",28000.0,28000.0,GBP,,2026-06-09T17:33:39Z,https://www.adzuna.co.uk/jobs/land/ad/5757411688?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=CCE96C08BAF67536B2D3527EEF3C613D9BAA853B,,,"Accountants Data Analyst (Office Based – Worcestershire) Location: Kidderminster Salary: £28,000.00 per annum Vacancy Type: Six month fixed term contract At GreensafeIT, we are an IT recycler and supplier of IT services, having overseen more than 3 million devices throughout the IT lifecycle. As a result, we are perfectly placed to provide our customers with expert guidance and advice across this complex and fast-moving market. We provide a comprehensive range of IT lifecycle services including…",contract,Accounting & Finance Jobs,,Data Analyst
5746371770,adzuna_gb,Data Analyst,Data Analyst,Avara Foods,"Turweston, Brackley",44852.09,44852.09,GBP,,2026-05-31T10:39:01Z,https://www.adzuna.co.uk/jobs/land/ad/5746371770?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=48B9F0E8D9FD02A1ACD6C26B08E7BBC3DE1C9538,,,"Who are we, and what do we do? You may not have heard of us, but there’s a good chance you’ve enjoyed our products. Avara Foods is one of the UK’s leading food businesses, supplying chicken and turkey to the country’s major supermarkets and well-known restaurants. We own and manage our entire supply chain, from farms to factory and all the way to the customer door – meaning we have careers that cover a whole range of functions. We have major processing sites across England and an agricultural n…",,IT Jobs,,Data Analyst
5679132312,adzuna_gb,Data Analyst,Data Analyst,G-Research,"London, UK",56635.39,56635.39,GBP,,2026-03-26T10:09:27Z,https://www.adzuna.co.uk/jobs/land/ad/5679132312?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=A61997E4C1D605B07C27031CF354B5E0515F262E,,,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. As part of our engineering team, you’ll shape the platforms and tools that drive high-impact research - des…",,IT Jobs,,Data Analyst
5738736752,adzuna_gb,Data Analyst,Data Analyst,MWH Treatment,"Stepps, North Lanarkshire",48532.52,48532.52,GBP,,2026-05-23T13:10:53Z,https://www.adzuna.co.uk/jobs/land/ad/5738736752?se=lAyKPKpp8RGkqKbDwZjUHw&utm_medium=api&utm_source=857d8b08&v=034E4334AFE619E8E568C70F8F3AD91DC0A12305,,,"We are looking to strengthen our Data Management team with an Data Analyst based at the Stepps office with hybrid working available. You will report directly to the Head of Strategy and PMO, and the role purpose is to develop, implement, manage, continually review and refine ESD’s information governance of, and to promote good practice in, the management of all data pertaining to the measured performance of ESD's prescribed activities. Prepare and present reliable data for monthly Operational, …",,IT Jobs,,Data Analyst
5757503637,adzuna_gb,Data Analyst,Data/BI Analyst - Belfast,VANRATH,"Belfast, Northern Ireland",35000.0,35000.0,GBP,,2026-06-09T20:16:18Z,https://www.adzuna.co.uk/jobs/land/ad/5757503637?se=wKdrPqpp8RGHcblSVmFK6Q&utm_medium=api&utm_source=857d8b08&v=CBD58978D74E98EFBF5493A6EE817D5C1C2E94AD,,,"Job Description My client, a growing organisation undergoing significant digital transformation, is hiring a Data Analyst to join their Business Transformation team. This is an excellent opportunity for an ambitious analyst looking to develop their skills across data analytics, business intelligence, automation, and AI-enabled technologies while supporting strategic decision-making across the organisation. * Competitive salary and benefits package * Hybrid working options * Flexible working arr…",,IT Jobs,,BI Analyst
5748075012,adzuna_gb,Data Analyst,Data Analyst,Morgan McKinley ,"Crownhill, Milton Keynes",18060.0,21070.0,GBP,,2026-06-01T20:39:54Z,https://www.adzuna.co.uk/jobs/details/5748075012?utm_medium=api&utm_source=857d8b08,,,"Morgan McKinley Northern Home Counties are representing a growing business that is undergoing an exciting period of transformation and investment in its data and reporting capabilities. They are seeking a Data Analyst to join their expanding team, supporting stakeholders across the organisation by delivering meaningful insights, improving reporting processes, and driving data-led decision-making. Reporting into the Finance team you will play a key role in delivering high-quality reporting, supp…",contract,Accounting & Finance Jobs,,Data Analyst
